gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
0,1,0,0,1,1,0,33,108.06624235806476,1.0,9,0.0,0.0,0
0,1,1,1,1,12,1,31,166.22082868938205,4.0,2,2.6548682332427216,2.623629632751136,0
1,1,1,1,1,12,1,31,93.414233529603,10.0,3,0.7611205802072745,0.8013192304047614,0
0,1,1,0,1,12,0,29,69.40725016502259,10.0,9,3.5298871881617586,3.5469058672573626,0
0,1,0,0,1,1,0,33,24.99111352392777,1.0,2,1.0838587399398252,1.1468189028553295,0
1,0,1,0,1,6,0,35,159.49152619401286,6.0,2,3.316785876930532,3.2669595725532923,0
0,1,1,0,1,12,0,29,74.04354080515515,11.0,7,0.2847090664465199,0.3168863821395813,0
1,1,0,0,1,1,0,31,207.216463566505,1.0,6,1.7251140802175733,1.6162784800834211,0
1,1,1,1,1,12,1,33,274.32697343979663,11.0,3,1.5971095122924703,1.5283354232787354,0
1,1,1,0,1,12,1,28,401.72108163790887,12.0,3,1.9942820356028976,1.815132608105884,0
1,1,0,0,1,1,1,25,67.54339095080279,1.0,0,1.8504870591264488,1.0575989047127825,1
1,1,1,1,1,1,0,31,83.44448096123844,1.0,1,1.3764713641888506,1.3563794009851484,0
0,1,0,0,1,1,0,27,19.09303526925716,1.0,2,1.0738754982240892,1.3008983327812869,1
1,0,0,0,1,1,0,31,80.9073366403753,1.0,0,2.6282557206515755,2.5930920259648347,0
1,1,0,0,0,1,0,27,319.3403417635735,1.0,11,2.7540962159104816,2.8546881208423898,0
1,1,0,0,1,12,1,28,31.006722472183604,12.0,5,2.7066951827004693,2.524897983170403,0
1,1,1,1,1,1,0,33,113.06648836737295,1.0,9,1.0122935186975126,0.9693072574419108,0
1,1,1,0,1,6,1,27,72.34124939627056,6.0,0,0.2820929331256008,0.0,1
1,1,0,0,1,12,1,31,293.9504650664701,11.0,12,2.0009118135863435,1.911062928457248,0
0,1,1,1,1,6,1,27,37.679740507909386,6.0,11,0.7628655358055139,1.010568848086142,0
1,1,1,0,1,1,0,28,65.3011863314245,1.0,1,2.6597549634417184,1.5159539187733138,1
0,0,0,0,1,1,1,31,93.6076108400538,1.0,6,3.91425566850796,3.961001939212495,0
0,1,0,0,1,1,0,34,73.61050170880247,1.0,6,2.7726060678979034,2.8868698094398977,0
0,1,0,0,1,6,0,35,166.56820423947997,6.0,3,0.7141129514789537,0.7393247649246556,0
1,1,0,0,1,1,1,28,259.4925392993812,1.0,1,2.694437348628925,2.804686480795496,0
0,1,0,0,1,12,1,31,113.2029376510582,12.0,7,1.9229360550418195,1.9102435215196407,0
0,1,1,0,1,12,0,32,488.7081749435304,12.0,2,1.073820590612076,1.0658854220697092,0
1,1,0,0,1,12,0,27,232.65837638374623,6.0,2,0.9360818645750508,0.9939559985887207,0
1,0,1,0,1,1,0,33,93.77860345256892,1.0,3,1.4268087984908029,1.422600935295218,0
0,1,1,1,1,12,1,26,21.18099992408479,8.0,4,1.6083794637060016,1.6526580177955472,0
0,1,1,0,1,1,0,25,273.5541217139201,1.0,2,2.3477594291338493,2.1739556557444053,0
1,1,1,1,0,12,1,26,224.46359820025043,10.0,3,2.572977505526599,2.4442865534418603,0
1,1,1,0,0,12,0,36,121.40472330921487,12.0,3,2.156024554868964,2.200048430980333,0
1,0,0,0,1,12,0,28,351.6337919164846,12.0,3,2.1765539279490667,2.17991264609627,0
1,1,1,0,1,1,1,28,98.68214946527486,1.0,11,2.413708391451152,2.6778509859092763,0
1,1,0,0,1,1,0,27,174.7884567929443,1.0,0,0.468664907032627,0.9019194955469896,1
1,1,0,0,1,6,0,28,264.8428070832699,6.0,3,2.875982037363024,2.8494065459525846,0
1,0,0,0,1,1,1,23,125.35134141182924,1.0,1,1.5704691480347972,1.2935568518618563,1
1,1,1,0,1,12,1,30,7.994521114316613,12.0,15,1.4809925111976718,1.4180657000434622,0
0,0,0,0,1,1,0,26,2.0295612241212098,1.0,1,0.2410998682805769,0.0,1
1,1,1,1,1,1,0,30,232.30950348664672,1.0,3,0.938671800933004,0.8889955061600215,0
0,1,1,1,1,1,1,25,5.764080608692979,1.0,1,1.5187958941592907,1.9178718910166608,1
0,1,1,0,1,1,0,28,174.94069396988723,1.0,11,1.8608599712084035,1.708781757920938,0
1,0,1,0,1,1,0,28,210.2992128271653,1.0,1,1.6647270205365254,2.0745086545363054,1
0,1,0,0,1,1,1,29,154.93646554913738,1.0,1,2.4081097039540484,2.2751679444783743,0
1,1,0,1,1,12,1,30,140.98675852112308,10.0,4,2.3182739146352938,2.349477203259809,0
1,0,1,0,1,12,0,28,57.23835630942688,12.0,4,2.392317473010648,2.4636181043579763,0
0,0,0,0,1,1,0,32,93.01420598572456,1.0,4,1.2490326892237495,1.0000305519446169,0
0,1,0,0,1,1,0,31,133.2095788837479,1.0,3,0.0,0.0,1
1,1,0,0,1,1,0,29,75.53808544327066,1.0,0,1.700321479327499,1.2830605143438842,1
0,1,1,1,1,6,0,26,6.038435983615643,6.0,1,1.587778933673738,1.6556469741686128,0
0,1,0,0,0,6,0,29,55.53736379957958,6.0,3,2.7667922231097104,2.8587384759302448,0
1,1,0,0,1,12,0,32,88.49456197528093,12.0,2,2.4264440652125665,2.20155755754562,0
0,1,0,0,1,1,0,29,34.99031404544924,1.0,0,0.7213526713929127,0.9312736978082226,1
1,1,0,0,1,1,0,23,202.25881226356023,1.0,0,1.4679653944802329,1.2098590420926685,1
1,1,0,0,1,12,0,32,221.3088236809673,9.0,7,2.3224930737477774,2.175394003021592,0
1,1,0,0,1,12,0,31,116.05408247589642,10.0,31,2.3787478129857456,2.3073117793700617,0
0,0,0,0,1,6,0,34,326.20459816502995,5.0,2,1.0993344706164518,1.0518724778250166,0
1,1,1,0,1,6,1,30,229.89588553109647,6.0,2,1.12497407924656,1.1781629280743615,0
0,1,1,1,1,6,0,26,194.80395882578264,6.0,3,3.438665997316339,3.5553153709214333,0
0,1,1,1,1,12,0,30,166.68704205761716,12.0,1,3.512903455899858,3.389524731204468,0
0,1,1,0,1,6,0,27,179.960363089071,6.0,5,4.1216676934414265,4.181416711335984,0
1,1,1,1,1,1,0,28,152.25655389025889,1.0,7,0.5473369917628537,0.6688969022791985,0
1,1,0,0,1,1,0,32,241.2141231558089,1.0,1,0.0,0.0,1
0,1,1,1,1,12,1,28,108.2271129661975,10.0,6,3.018430528474921,3.0645509467044296,0
0,1,0,0,1,1,1,25,19.578447813450524,1.0,3,0.4565235340875121,0.0,1
0,0,1,0,1,6,0,33,181.0317045438541,5.0,4,2.447197442522662,2.6365020702614914,0
0,0,0,0,1,1,0,29,11.57367528072838,1.0,1,1.5525545769827225,0.8316568422774107,1
1,1,0,0,1,12,0,26,6.3730215689676015,12.0,1,1.5568761481864166,1.51356408726487,0
1,1,0,0,0,1,0,30,193.74897670785447,1.0,2,1.1593904495458058,1.1301102602301756,0
1,1,1,1,1,12,0,28,257.17638986147944,7.0,14,3.2831309094324945,3.210570790162089,0
0,1,1,1,1,1,0,27,228.1960585130668,1.0,0,1.7609842200708972,1.3455325368246098,1
1,1,1,0,1,6,0,29,357.73880278242723,6.0,3,2.7871263461710005,2.809694687875516,0
0,1,0,0,1,1,0,30,192.6911041431129,1.0,2,0.6930152179383011,0.8165011713692303,0
1,1,1,1,1,12,0,26,218.2067708828048,9.0,12,1.9264750389365468,1.98287189003692,0
1,1,0,0,1,6,1,31,263.4142856906876,4.0,1,1.2589934649680077,1.3147775977239282,0
1,1,0,0,1,12,1,27,334.4726562273314,7.0,0,3.6848758219547504,3.672932590812016,0
1,1,1,0,1,1,0,26,429.15177856885714,1.0,1,2.624927715131608,2.718264174199497,0
1,1,1,0,0,12,0,33,205.4966105087761,12.0,2,0.5430049925141467,0.566155580042234,0
0,1,0,1,0,6,1,37,215.78690470073505,4.0,4,1.9539302487023265,1.9183866848424616,0
1,0,1,0,1,1,0,32,84.28256099823827,1.0,5,2.0367428442860533,2.2496591632462204,0
0,1,0,0,1,1,0,28,80.89394773696569,1.0,2,0.5470463353446405,0.3182899026448061,1
0,1,1,0,1,12,1,31,136.7500381458801,12.0,6,3.814766281815794,3.723900148458199,0
0,1,1,1,1,12,0,29,102.58120723641424,12.0,1,2.5586379575770706,2.6756829735503502,0
0,1,1,1,1,1,0,31,107.68806143265994,1.0,1,1.9527462673811888,1.9044084086136253,0
1,1,0,0,1,1,1,29,185.2706583223064,1.0,0,1.2926176834048015,0.5557374193388269,1
1,1,0,0,1,1,1,24,212.0934486227341,1.0,0,2.0957687452989933,1.4823200238809664,1
1,0,1,0,1,1,0,25,145.74255064230698,1.0,0,1.558681127703858,1.844258521105908,1
0,1,0,0,1,1,0,30,108.81046040220345,1.0,1,1.478378998850454,1.6991286907006424,1
1,1,0,0,1,1,0,26,332.0022124310275,1.0,3,2.0888837467375345,2.158351290003765,0
1,1,1,0,1,12,0,27,337.58808581146087,12.0,3,3.917562527940764,3.860355976140087,0
1,1,1,1,1,6,0,32,131.51536084019958,5.0,2,2.338527728662787,2.3501049704210994,0
1,1,1,1,1,6,1,28,168.1653575817181,6.0,4,2.21553982281005,2.1060491928938707,0
0,1,0,0,1,12,1,28,213.7632301179769,12.0,11,2.6664769706097613,2.6198916523063094,0
1,0,0,0,1,1,0,27,70.44682145187075,1.0,0,0.235155187728677,0.0,1
1,1,1,1,1,1,0,27,8.900123835732902,1.0,10,2.10905667483338,2.1203975587837607,0
0,1,1,1,1,12,1,27,162.21924506461966,12.0,5,0.9959345375641266,0.9639098486729828,0
0,1,1,0,1,6,1,34,61.72677815132816,5.0,6,2.544738359898256,2.565071508292593,0
0,1,1,1,1,1,1,28,315.1752672055362,1.0,15,2.624156861161451,2.4974966205629983,0
1,1,1,1,1,12,1,27,206.55779203243875,12.0,2,1.7744786583832317,2.044339687271484,0
1,1,1,1,1,12,1,28,96.10546381943529,12.0,6,1.077655714999004,1.1013131867210308,0
0,1,1,1,1,12,0,33,209.586262826264,4.0,3,1.8578791127978,1.9026935723779843,0
1,1,1,1,1,12,0,30,293.59003001557545,12.0,1,1.1656649732704905,1.3160543826641709,0
0,1,0,0,1,1,1,28,144.16861114694694,1.0,1,1.8861275568575728,1.0627131073916891,1
0,1,1,1,1,1,1,34,40.92645527181149,1.0,4,3.34121775109771,3.3057677349739314,0
0,1,1,1,1,12,1,35,302.878534738432,9.0,4,4.661961248469951,4.7330590768749605,0
1,1,1,1,1,12,0,30,184.2277468021257,12.0,11,3.629763287112119,3.5769715698998272,0
1,1,1,0,1,1,0,32,110.04989358103408,1.0,1,2.3228655233069504,2.2223646692270647,0
1,1,1,1,1,1,0,35,282.39843646056687,1.0,3,2.276138868636856,2.2097276678951694,0
1,1,0,0,1,1,1,28,225.52894735720665,1.0,2,1.9213300560375115,1.998263923553875,0
0,1,1,0,1,12,0,29,69.7507555190577,11.0,2,1.0919182233365603,1.0510779540525514,0
0,1,1,0,1,1,1,30,291.30211250435667,1.0,4,0.3694775283910905,0.398441010155775,0
1,1,1,0,1,1,1,30,94.70146973990644,1.0,0,1.8837771033369075,1.2041432240819052,1
0,1,0,0,1,1,0,28,95.8220157416242,1.0,0,2.0005564030268217,1.4615814669472167,1
1,1,0,0,1,1,1,25,139.98469206376043,1.0,0,2.3757179001620514,1.831001797879868,1
1,1,1,1,1,12,0,28,175.02468671208226,12.0,4,0.8108369050954536,0.7989884285781953,0
0,1,1,1,1,6,1,30,239.28879376053985,4.0,2,3.7141188404852254,3.652659743444382,0
0,1,1,0,1,1,0,34,52.73343816803806,1.0,12,1.5931248794559376,1.5059001965542174,0
1,1,1,1,1,12,0,37,337.05510144541785,12.0,6,1.5951390153339573,1.707451594855549,0
1,1,0,0,1,1,0,26,404.786207360004,1.0,7,3.1250385316340923,3.158201540168548,0
1,0,1,0,1,6,0,28,103.87728375523098,6.0,2,1.7044447835423664,1.6703064291373633,0
0,1,1,1,1,1,0,28,211.26641555297545,1.0,4,1.6093200125702198,1.7994518898806444,0
1,1,0,0,1,12,0,31,252.64357646352056,8.0,4,2.7106714522841977,2.6964327813728857,0
1,1,0,0,1,1,1,28,154.1628620751259,1.0,1,2.1528670980120967,1.7396069789887094,1
0,1,1,1,1,12,0,32,248.4249204680892,11.0,0,1.889913099340716,2.025784911199337,0
1,0,1,0,1,1,0,27,146.38370559564785,1.0,0,1.1510480719775211,0.8481427382846229,1
1,1,0,0,1,1,0,25,16.942102977533626,1.0,0,0.5015661863168513,0.7930117688259906,1
1,1,1,1,1,12,1,35,125.86379771015476,12.0,4,0.0643430221319385,0.1278576368803539,0
1,0,1,0,1,12,1,33,206.0613148899332,12.0,1,3.47535997653969,3.3459283230503387,0
1,1,1,1,1,6,1,27,0.1482047884566242,6.0,0,0.2602008278592247,0.0,1
0,1,1,0,1,12,0,32,7.231454178084108,12.0,2,3.469823437383881,3.5052618897655163,0
1,1,1,1,1,1,0,29,0.3621530981063579,1.0,3,2.994456932379359,2.8101339237488263,0
0,1,1,1,1,12,1,26,23.6208839813812,12.0,10,2.9097120674155814,2.906149639471661,0
0,1,0,0,1,1,0,30,89.54119747824184,1.0,1,1.8559659385824911,0.3024842794329681,1
1,0,0,0,1,1,0,35,167.33706157685208,1.0,3,3.24829990647044,3.154535526209985,0
0,1,1,1,1,12,0,31,327.58812027967014,7.0,3,0.6749528874249242,0.7409735444788941,0
1,1,0,0,1,1,0,29,153.50816808676635,1.0,2,2.6722109841789305,2.5924396937378487,0
0,1,1,1,1,12,0,30,192.099318020306,12.0,8,2.5346341939112937,2.555264344754708,0
1,1,0,1,1,12,0,29,0.2516057215197094,12.0,7,1.3041489297360576,1.2260577350828206,0
1,1,1,0,1,12,1,30,105.42264463481123,5.0,2,2.5614565788104446,2.60360196796256,0
0,1,1,1,1,12,1,30,270.3463020649923,12.0,2,0.1143339952978666,0.0323483947775662,0
0,0,0,0,1,1,0,32,91.21212358791036,1.0,2,3.824878187652304,4.029924727580919,0
1,1,0,0,1,1,1,34,9.434824742919432,1.0,3,2.417473164896601,2.3667183445610407,0
1,1,1,0,1,12,0,33,3.351133579333564,11.0,1,1.3167585652387226,1.2128605286106593,0
0,1,0,0,1,12,1,33,161.53532327054938,9.0,1,3.6086748663086334,3.554158958236955,0
0,0,0,0,1,1,0,37,197.86792062059345,1.0,2,1.7407017428366132,1.8605076689911373,0
1,1,0,0,1,1,0,29,257.66087890491417,1.0,1,2.7098574790994605,1.4187030914677017,1
0,1,0,0,1,12,1,35,137.05158052055813,12.0,1,2.6499247270730244,2.4019705500746404,0
0,1,1,1,1,6,1,28,202.4332096021656,6.0,1,2.6217910534318976,2.387057878224093,0
0,1,0,1,0,6,0,27,179.55545728024344,6.0,6,3.393160619358797,3.2825153464860963,0
0,1,1,1,1,12,1,29,44.36487322667488,12.0,4,2.3573677197849183,2.369013947618352,0
0,1,0,0,1,1,0,30,136.2189635496585,1.0,0,1.42007162675207,1.3649099217878566,1
0,0,0,0,1,1,1,20,131.97896965443752,1.0,1,0.1692542855493948,0.0243414415886965,1
0,1,1,1,1,1,0,34,280.18949309903223,1.0,2,2.793179874079083,2.7245810165735604,1
0,1,0,0,1,12,0,32,113.71406901112162,9.0,8,2.964730763755429,2.911843065215052,0
1,1,1,1,1,12,1,25,203.3508544774926,12.0,4,1.2151713021490944,1.152487234397584,0
1,1,1,0,1,12,0,25,185.05580114493253,12.0,1,2.228788566687036,2.2705703564800843,0
1,1,0,0,1,1,1,32,240.52713036453343,1.0,2,2.231345010183689,2.267857736643984,0
0,1,0,0,1,6,0,31,89.61179662687452,4.0,10,1.3549289786364325,1.3442484409388942,0
1,1,0,0,1,6,0,24,85.4482243452192,6.0,1,1.272569770090738,0.6864815921183905,1
1,1,1,0,1,1,1,34,170.2636937510836,1.0,4,3.7830560046903066,3.746069270377358,0
0,1,1,1,1,12,0,29,10.804310442202306,12.0,2,1.5870116110503345,1.5952250029862822,0
0,0,1,0,1,1,0,31,89.53706164603625,1.0,7,1.626797146046976,1.5726310612677157,0
0,1,1,1,1,1,0,31,44.852110464178175,1.0,3,1.7334016305719226,1.4827570164640929,0
1,1,0,0,1,1,0,28,37.89273246980474,1.0,0,0.9720134414409832,0.8689731482485616,1
0,1,1,1,1,6,1,32,48.69695837364488,3.0,4,1.2316610050432462,1.3641375953079975,0
0,1,1,1,1,12,1,34,114.96079547186244,9.0,1,2.6427719703469594,2.492826314363076,0
1,0,1,1,1,1,0,30,291.72271633686483,1.0,1,1.7750563850994858,2.066395315525369,1
1,1,0,0,1,1,1,37,76.26397153099406,1.0,2,2.4693133944853645,2.4026405378082987,0
1,1,0,1,1,1,1,27,81.8440498585637,1.0,0,1.223972334302892,0.3333885851868579,1
0,1,0,0,0,6,0,28,103.75830286490894,6.0,5,0.5063501664796586,0.4361552529368948,0
1,1,1,0,1,1,0,33,267.0834261514069,1.0,4,1.930005169123865,2.0442780416324533,0
0,0,0,0,1,1,0,29,147.43538881641345,1.0,2,3.005823971877009,2.951396674691835,0
1,1,0,0,0,1,0,25,62.3064447312261,1.0,0,2.1315318202990845,2.10923635025396,1
1,1,0,1,1,12,1,25,117.43491868004976,12.0,3,1.259998508047876,1.34939172723292,0
1,1,1,1,1,12,0,29,59.041552313092296,12.0,3,2.4825983855827296,2.4522088953730146,0
1,1,0,0,1,1,1,29,38.38471552065799,1.0,7,2.676649685173261,2.4458049973228264,0
0,1,0,0,1,6,1,23,38.69528622292885,6.0,0,1.1146065065654898,0.5053215559749344,1
1,0,1,0,1,12,1,31,5.428028898494363,12.0,4,2.911785628189885,2.7833316821433245,0
0,1,1,0,1,1,0,31,15.356372115950306,1.0,1,1.5436895950951626,1.544273134967151,0
1,1,1,1,1,12,1,29,194.3831646796184,8.0,1,4.545335192003546,4.525254665502667,0
0,1,1,0,1,1,1,30,272.3779354391009,1.0,1,0.1523211344309256,0.2778830947946932,0
1,1,1,1,1,12,1,31,173.5511302976902,5.0,3,3.0001626013317138,3.111820360755127,0
0,1,0,0,1,6,0,29,61.658825727238906,6.0,8,0.4057144226374647,0.2949209193349389,0
1,0,1,0,1,12,0,31,55.09299271380669,9.0,2,3.4040923278106474,3.4947763027132823,0
1,1,1,1,1,12,0,26,85.32573271538796,3.0,4,1.766439401394429,1.6757912260736731,0
1,1,1,0,1,1,0,33,51.28456656235029,1.0,14,2.882010125375952,2.665559821909312,0
1,1,1,1,1,12,1,28,135.2300915330788,12.0,6,2.2027369831039514,2.049140287134267,0
0,1,1,0,1,12,0,29,424.3530558598373,12.0,8,3.6533273634898,3.539171260808088,0
0,0,0,0,1,12,0,26,208.131792308634,12.0,2,0.6258522454791888,0.0872781945500406,1
1,1,0,0,1,1,0,27,223.0770265134266,1.0,1,3.47442826887,3.5814259790832588,0
1,1,1,0,1,1,0,28,235.662350698482,1.0,1,1.972279082935077,1.90152133963858,0
0,1,1,1,1,6,1,33,126.26341337702615,5.0,12,2.346198909197937,2.501319643285444,0
0,0,1,0,1,6,0,31,293.85146551824766,6.0,4,2.392453905850388,2.4223453680749527,0
1,1,0,0,0,1,1,31,342.1125579154743,1.0,10,1.7345026176811893,1.7882945702554656,0
1,1,1,1,1,6,1,30,160.52171726498838,3.0,8,1.180913334900349,1.1456392935105548,0
1,1,1,1,1,12,0,25,9.054828242223692,9.0,3,1.0600144242876604,1.0048360357612391,0
0,1,0,1,1,12,0,25,234.9427905395784,12.0,4,2.2335456382203587,2.126234954738386,0
1,1,1,0,1,6,0,29,139.34952378010922,6.0,8,1.391037096478528,1.3544371854288566,0
1,1,1,1,1,12,1,32,173.9153488556863,10.0,1,1.309502186063776,1.26571094768532,0
1,1,0,0,1,1,0,29,50.50142704436972,1.0,1,1.4840683950188247,1.173777902212741,1
1,1,0,0,1,6,0,33,173.46431196182837,3.0,5,3.994193536516807,4.014588916381742,0
0,1,1,1,1,6,1,26,373.247886460204,4.0,5,0.505485272687902,0.3899500133445985,0
0,0,0,0,1,1,0,31,71.47910800529985,1.0,4,4.698029064654081,4.482544624234039,0
0,1,1,1,1,12,0,32,22.94699672855137,12.0,1,2.024992266592596,2.0601206997511223,0
0,1,0,1,1,12,0,28,122.97172688617276,12.0,3,1.3139292622278569,1.4627390022202125,0
0,1,0,0,1,1,0,30,269.84706484184693,1.0,1,2.985722840392723,3.017419254757964,0
0,1,1,0,1,1,1,34,92.43200584140943,1.0,9,3.092172614433641,3.0186286325282827,0
0,1,1,1,1,6,0,31,190.4271570692275,6.0,4,1.2044397887331515,1.0730368229104952,0
0,1,0,0,1,6,0,33,157.82350509456643,6.0,1,1.4097991196128017,1.4500282397248645,0
0,0,1,0,1,1,0,34,199.9308189806341,1.0,2,2.1177441563736865,2.083043670142198,0
1,1,0,0,1,12,1,34,112.88942529434284,12.0,1,1.1373377570431231,1.1151631406368696,0
0,1,1,1,1,1,0,29,89.91202181925794,1.0,0,2.099990330441736,1.5909351944686592,1
0,1,0,1,1,1,1,31,25.81885731341528,1.0,3,0.6613172231799491,0.7728982198853843,0
0,1,1,1,1,1,1,30,210.99541233456227,1.0,6,3.1807245400449338,3.19209474221062,0
1,1,0,0,1,1,1,37,11.378760075966325,1.0,4,3.4440015046160184,3.3994105266453416,0
0,0,0,0,1,1,0,28,56.183114648977785,1.0,3,2.8965154092694085,2.9748115043408827,0
1,1,0,0,1,1,0,30,122.87642857489251,1.0,2,2.3120624317954976,1.7740618257333058,1
0,1,1,1,1,12,1,27,153.07601869924684,12.0,8,2.259230007245767,2.2842212809272264,0
0,1,1,0,1,6,0,28,137.7438004137748,6.0,2,1.2404708567509557,1.383923919976496,0
1,1,0,0,1,1,0,24,101.94383794052952,1.0,2,0.2927043199092649,0.0,1
0,1,0,0,1,1,0,29,311.18718681096647,1.0,1,1.9914064058362888,1.9840922221990407,0
1,1,0,0,1,1,1,32,181.4995063999707,1.0,5,3.1325753519032595,3.1898986887021588,0
1,1,1,0,1,12,1,28,21.945122991427468,12.0,3,0.0,0.0209663261354782,0
1,1,0,0,1,6,1,23,7.218641618811588,6.0,0,2.5881364232459703,2.340501795994716,1
1,1,0,0,0,1,1,31,271.6880871724237,1.0,1,0.7465827227083921,0.6429231841389637,0
0,1,0,0,1,1,0,29,106.77783154917796,1.0,1,1.7647017086630417,1.2866778869109954,1
1,1,0,0,1,6,0,32,202.33012089390783,6.0,5,1.627376358450386,1.5050956316728428,0
1,1,1,0,1,6,0,28,145.72695493646592,6.0,7,1.6930988167985055,1.5824973444473045,0
0,1,1,0,1,1,0,26,197.1667874003609,1.0,5,1.5002882649236309,1.4647848534944965,0
1,1,0,0,1,1,1,21,42.72150190839385,1.0,1,2.5076539063128984,2.8125033483305955,1
1,1,1,0,1,6,0,27,151.97167138942248,6.0,4,2.0621162523800667,1.9984980740756564,0
0,1,0,0,1,6,1,32,69.46089341690289,6.0,4,0.8934094568035096,0.7523537773883522,0
0,1,1,1,1,12,0,31,78.27333857851222,9.0,0,1.3921474748532452,1.5856672742380074,0
0,0,1,0,1,12,0,32,22.752014072659662,11.0,8,1.68265735111557,1.6812756255585943,0
0,1,1,0,1,6,0,29,50.5206112942493,5.0,11,0.239958274833147,0.3340948201491426,0
1,1,1,1,1,12,0,31,284.1227327396685,11.0,2,1.4730187372671086,1.5221577932381405,0
